,region,ode_name,num,epochs,latent_dim,2015 7,2015 14,2015 21,2015 28,2016 7,2016 14,2016 21,2016 28,2017 7,2017 14,2017 21,2017 28,2018 7,2018 14,2018 21,2018 28,skill 2015 7,skill 2015 14,skill 2015 21,skill 2015 28,skill 2016 7,skill 2016 14,skill 2016 21,skill 2016 28,skill 2018 7,skill 2018 14,skill 2018 21,skill 2018 28,skill 2017 7,skill 2017 14,skill 2017 21,skill 2017 28
377,hhs,UONN,17.0,240.0,8.0,1.3384495917748374,1.333019533341509,1.3278664752232034,1.3274443483906977,1.6309308719119353,1.6338838266561482,1.635252242284448,1.6368208214304871,0.8686462572246657,0.9953731850845724,1.176292068561237,1.3837350591720292,2.268373312652423,2.353434665353225,2.395805404356316,2.4407444353142025,0.2817185343088555,0.283451045887057,0.2853601890577742,0.2861971394135101,0.2113329504444793,0.2111352138246131,0.2108329396520295,0.2106361265990138,0.1133026455100647,0.1041725219399361,0.0998517422353339,0.0954771431351628,0.4348700648513958,0.3801532520751403,0.3205072344977601,0.2661294766783837
378,hhs,UONNb,17.0,240.0,8.0,1.3848535704412923,1.2870833488082174,1.245319305012425,1.2463039001198204,0.8350447754629311,0.8953075956879979,1.0202411613477709,1.172785095503064,2.917500947797428,3.0328909748243893,3.1227622901373864,3.2112308038100337,2.0107600652155755,2.008442761530182,1.979783906389912,1.973382108370036,0.2687635424809109,0.2950873034075357,0.3070652832319872,0.3071926836449799,0.4349020261703357,0.4111387161869205,0.3739676950479601,0.3374525954210813,0.1471866991511784,0.1495184955642776,0.1529901671517021,0.1540378644986349,0.0888219393456098,0.0862018935720985,0.0834710366827024,0.0818601439968795
379,US,CONN,17.0,240.0,12.0,,,,,0.3580174715664286,0.6465888732458185,1.2394274561841423,2.030068366391802,5.535126146663619,7.745888705505073,7.139871961331674,6.08176958974357,145.7702528562037,126.74757295853156,124.94420676754852,124.21351313776653,,,,,0.6359607570775876,0.6627048518776146,0.536439498784266,0.404775012025221,4.911536228905627e-05,5.700636451870913e-05,6.525633233686683e-05,7.609880237535175e-05,0.2228743329923294,0.2038406488995749,0.1788987020498649,0.132341222938587
380,US,UONN,17.0,240.0,12.0,0.7672399260801922,0.7195809694597398,0.7152221624271753,0.7303836810053248,1.6586183450935088,1.6212562378021365,1.6324291723629147,1.6573362220173151,1.8932016557029008,3.2681426170606462,3.5903945578953365,4.192009688450867,0.1292201898454127,0.8323908662548472,1.806283987525373,2.8512964551990563,0.4962854530157982,0.5137704106309949,0.5146166680245988,0.508323871360896,0.2090765676785292,0.2146731098414593,0.2118284414979177,0.2066801623879048,0.7017255708497633,0.5155304665652632,0.3185356672151651,0.1933665836571825,0.2985974087309579,0.2290864051561792,0.1852620150671038,0.137061561113261
381,US,CONNb,17.0,240.0,12.0,3.0580146522454217,1.8569204444708267,1.2125523839231918,1.256032730704867,0.8939578992536779,2.393807512841704,4.823754998248438,7.59583379379904,3.44532533972167,1.865844593638584,1.5726007023941355,1.768547611377646,0.8474147599725673,0.9038176062638934,1.0649556996427796,1.2386787383716047,0.9127676506634822,0.6552380123803645,0.5626643928604151,0.448434268165321,0.459135422499237,0.2561440126571412,0.1688912465168881,0.1318326362837756,0.4312684997846722,0.427662939142629,0.3863126242018338,0.3402774395156888,0.4291153117304707,0.3515528620509743,0.2800413698836602,0.2463983717819561
382,US,UONNb,17.0,240.0,12.0,1.223438510781608,1.209203600576227,1.207897438917927,1.2133624716566398,1.7133691090348546,3.472695491033398,6.17362540269388,8.888747686650909,0.9053792688040236,1.1297735861792697,1.4293807430977334,2.409519120146409,-0.117429166412228,0.2411642565664841,0.8968111535348234,1.6899008050358384,0.3127808150810454,0.3189680117990223,0.3209914739018698,0.3208849701544255,0.289441055220088,0.1687514730801811,0.1175022183444531,0.1015928636015929,0.7893045502404337,0.6943428423017116,0.5071020162341492,0.3566830638495409,0.4263132176335634,0.3594198288876059,0.3416254564117555,0.2759242208634378
383,hhs,CONN,18.0,240.0,8.0,0.4024379365133056,0.5121283695888734,0.6353481980032851,0.7453940587662291,0.6775455905822843,0.8381376466611496,0.9669457082181702,1.0480750318019798,2.5751887485558136,2.693101110711722,2.8747197559969,3.1297699564254247,0.8916975924529361,1.0257596207556638,1.1711534979150775,1.2808261485323604,0.6374482441905871,0.5754510840960084,0.5213242897195378,0.4787452360972606,0.521989598222767,0.454779638849377,0.4025533169331367,0.3682359079578737,0.4279426957832171,0.3748246036074562,0.3307194695124404,0.299857893181231,0.1020309184211888,0.0984944084403151,0.093823919879884,0.0880847685261474
384,hhs,CONNb,18.0,240.0,8.0,0.4110618064125994,0.5606795700026962,0.7033606347176659,0.8249145824266122,2.000268676405609,1.7524843518828213,1.662690178694276,1.6893793274106996,2.6753708095455626,2.599464578052121,2.5488008297521247,2.5299674148798537,0.956421250686155,1.056273519576567,1.1788173280163663,1.2771812534892728,0.6255027558908545,0.5494615481479245,0.4900351075027891,0.4444127626320955,0.1514937661317665,0.1914684194795468,0.2063603644475265,0.2004243647554924,0.420018149073903,0.3708767453816604,0.3301721794150612,0.2999274718530273,0.0937041125392403,0.0968787445459428,0.0996502676110265,0.1007051590600282
385,US,CONN,18.0,240.0,12.0,0.7375045806724155,0.422158561839306,0.4498060898893127,0.8106935875795899,0.4563950248441975,0.443156193393334,0.6097513808371031,0.8102080273215316,1.3744417967903826,1.4996132088824532,2.1068051120352123,3.570329950799411,0.0595059344104374,0.1926557069361614,0.5429206492317206,1.1802671477765625,0.9042237807451956,0.7240233654535474,0.6213662550479138,0.5265584278921044,0.624679492705771,0.5681215244879257,0.4744236654594799,0.3985078741111719,0.8193504611159403,0.7087545330202201,0.5959659712471799,0.4730589156008959,0.2906975082993945,0.2881165268597917,0.2140908665665501,0.1107933157051066
386,hhs,UONNb,18.0,240.0,8.0,1.3557155927395057,1.2928100197309378,1.256654821203004,1.241322143734942,1.601169363129071,1.605322499747177,1.6110299446164325,1.613267274675338,2.6904697198026364,2.76884576824671,2.8251283810613983,2.870853836704129,1.9640042460067044,1.9339142131492653,1.9376586361760624,1.964982865734164,0.2766177383626151,0.2942748812240615,0.3050920236064912,0.3103395719108215,0.218560503582655,0.2179250508626902,0.2173754111554469,0.2168103999365657,0.1534339052281997,0.1576735772996736,0.1572051409112379,0.1538608709264101,0.0941600847154824,0.0919876769619437,0.0902276810671999,0.0886789222706995
387,hhs,UONN,18.0,240.0,8.0,0.3687815027148873,0.5587846899191651,0.756114579717272,0.9064196453802988,1.1575385827615594,1.2438234709779026,1.3470010931426948,1.447614057478226,3.0141035117237225,3.1518056787276625,3.1576120589669,3.1045909904681985,1.9111991380855533,1.8801077824267067,1.8473476682194043,1.8337802835109769,0.6488815265223457,0.5623370967280327,0.4844259786056887,0.4267954868527829,0.3398239730484974,0.3165243485725862,0.2916634385788531,0.2697530917106864,0.162374703077111,0.1668704309173397,0.171728997378264,0.1738102788480965,0.0858415925881728,0.0823184165925309,0.0804987259196936,0.0797736523012765
388,US,CONNb,18.0,240.0,12.0,0.0798345167411695,-0.0654427901414756,0.1610360855282707,0.595162894862821,0.7079420400030836,1.103225960742656,2.226608510088323,3.4139823205237074,1.962289644171548,3.148908763146003,4.46788003469947,6.419819454999701,0.4846323128673001,0.665890029755499,1.0887636224249513,1.7821700062613204,0.8294978718251722,0.8051507408977301,0.7310031852441764,0.6566097229370301,0.4805063642961052,0.4035317271581212,0.2807103313356779,0.2024228545714004,0.613192384293926,0.6708123053850948,0.6808666236463846,0.6281830882698739,0.2346340699831189,0.2183243420670067,0.1833069471723799,0.1052832802606669
389,US,UONNb,18.0,240.0,12.0,0.0629301770106579,-0.122915772635352,-0.0054608433943332,0.5233735020836678,1.0484270031926457,1.12639679556706,1.1804816711591763,1.220555431340218,3.4929325692013227,3.795287430626305,3.8852613742283,3.5841387088912127,0.9291474311916202,1.042161426005238,1.2127355374317026,1.4004656817172658,0.8032821754844076,0.7830142609001788,0.7419939614172186,0.6355666238282044,0.3763181886828967,0.3479532500857848,0.3294843194485751,0.3164876112019407,0.4272652907040312,0.3983229077293354,0.3538480360218006,0.3087614682311454,0.1800125068090943,0.1653144660238031,0.1393082184241726,0.1112547749039242
390,US,UONN,18.0,240.0,12.0,0.0304494019617003,-0.0540349681810048,0.1117752346089228,0.4070932121875096,1.0913860719527255,1.3193025443555313,2.206302157519406,3.052472311271582,4.6580634632581415,3.801187236910024,2.5818886149241296,2.4040687813558206,0.1325563590947469,0.3295414190643107,0.7001604577039768,1.239167642823578,0.8628330930742234,0.7694313117324453,0.6989085597401036,0.6339043827838955,0.4024461079390645,0.3439836295095763,0.2685822622706627,0.1981850264018921,0.6769118136848821,0.6064244260109011,0.5173362371667101,0.4329407428710651,0.2506440006116495,0.2204516995324557,0.2081056825668292,0.1736973614532601
391,hhs,CONN,19.0,240.0,8.0,0.547519888771767,0.6825258396491227,0.816775207860504,0.9330592237261562,0.842808730293091,0.9751526299362868,1.2064658156439962,1.3945905665595577,0.8168421559418019,0.8326985558184018,0.8779955678490924,0.9674988799009407,2.0291008062204354,1.972777474838496,1.9726625694793185,2.0059917982698834,0.560401729341915,0.5027719554294473,0.451351048088699,0.4092295830346653,0.5486372586047117,0.4576167960589646,0.3739098514334435,0.3171085429009411,0.1450812226983254,0.1522459905448938,0.1520186228024796,0.1473690448108651,0.4802276373989729,0.4582369506951025,0.4249210111834398,0.3898611373593586
392,hhs,CONNb,19.0,240.0,8.0,0.2294124581088517,0.3717433446734924,0.5296651492626228,0.6677449250576275,1.5699723866615272,1.5678084304968134,1.5733972089313972,1.5771591486879737,0.812472055854313,0.905176826027181,1.0740874266739076,1.2903845479270395,1.951968037948628,1.9729035890307527,1.9794315655657744,1.985833826025741,0.6967603551886509,0.6398478125734398,0.581393442554613,0.5285133411630022,0.2255535085028466,0.2261045040565366,0.2250913904111497,0.2244643514004645,0.1543371107284818,0.1514853711997519,0.1511883336177941,0.1510291343816187,0.4653338430287524,0.4136302002095369,0.3515275080309056,0.2935721175750374
393,US,CONN,19.0,240.0,12.0,0.1781828421002818,0.019769925359546,0.114479294316552,0.3794381025913101,0.0496218063057583,0.2319668779956534,0.752322662246252,1.1672553097111629,15.904643337670713,12.963473609052803,15.27321502924972,19.427094441889,0.040605247816923,0.0384780241764136,0.3488387106583472,0.9251901401238422,0.7698355714988859,0.7110257875312294,0.6654463107686908,0.6179767334343632,0.6930108351617222,0.6308978786665089,0.5025468486257415,0.4232178963903196,0.7082822079767347,0.6994479062979343,0.6122280352174075,0.482648245364242,0.2195189686317397,0.2212640387523368,0.2100101683946271,0.1587557683947165
394,hhs,UONN,19.0,240.0,8.0,0.500753085055083,0.6664765450521014,0.8244700600177598,0.9407982411103578,2.048233437191554,2.058444840484144,2.100228320263604,2.149444587472088,1.807236746011201,1.858360845651,2.019908975040615,2.236809933196179,2.001377044634516,2.0004460064186667,2.0142085645702443,2.0312947299188524,0.58167990364662,0.5062891389005612,0.4452945030467935,0.4042612391374205,0.1406695772976774,0.1394215934123105,0.1339991956601387,0.1277546972098662,0.1498796582682361,0.1485769088446478,0.1458781688955195,0.1430966969559824,0.1772931434975287,0.1732572970699332,0.1583168355664466,0.1399484340940101
395,hhs,UONNb,19.0,240.0,8.0,0.4836364454662311,0.6218332491118671,0.7610143708073761,0.868306289140322,0.932472366220483,1.007191661909059,1.1123369049280645,1.211198231672301,1.1189876755012274,1.229643682923846,1.39183618780853,1.546320495324324,1.9718787236995088,2.0016591849093515,2.03573590075584,2.0638042696989154,0.5852844624283966,0.5237548859840806,0.469876960202568,0.4309881279229909,0.4348523187801515,0.3994001063303321,0.3611301949546905,0.3295604013865019,0.152048848829466,0.1481115148370554,0.1435093386350167,0.1399370788688027,0.358507241798039,0.3152139815191925,0.2690023927093738,0.2323898704874123
396,US,CONNb,19.0,240.0,12.0,0.1470870382876861,-0.1042422954775675,-0.0678388926581531,0.1670805587397328,-0.102511736098811,0.3173082492677879,0.9509705623390284,1.7999422153425932,0.977078854696994,1.8750311068157617,3.172348715119112,5.409678388363482,0.5567916835068092,1.6112020690472266,2.8420987232181747,4.274522842076648,0.7400334051467576,0.7659455241600279,0.7396395761735306,0.6829411608541963,0.8479903300208672,0.5744142934259523,0.3521420204735678,0.1969554736221795,0.718798593074184,0.5316313755036847,0.4232685981150672,0.2823460228444411,0.2981435566277869,0.2630501675560829,0.21778040676763,0.1299198852825917
397,US,UONN,19.0,240.0,12.0,0.2496371808383017,-0.1961096187560122,-0.0864057352227196,0.2967953377184191,1.0914277189509167,1.130396251779712,1.2119337085232942,1.2947892541634825,2.6541561211137905,2.675189116133629,3.5575641697527947,6.735855253912258,-0.0679981217907798,0.1645545366872768,0.7173330770717095,1.4299399004711058,0.7629578073616998,0.7883314207971297,0.7602485695714006,0.6894197528589241,0.3734026355819905,0.3503076067253172,0.3198724818964868,0.2937264147182827,0.7586826788617476,0.7518798934855175,0.6746595485737331,0.5531351355764678,0.2429901622722131,0.2095768820255572,0.1439257606641408,0.1040716592885029
398,US,UONNb,19.0,240.0,12.0,0.1399032480098612,-0.0321732284236351,0.0301403613321335,0.2206352961579077,0.2061624386667337,0.5397085685964452,1.2736163236097382,1.9857076154656164,1.0539004048450733,1.1806321385642278,1.5094436569176988,2.0647893770396712,0.1265517060056125,0.5281660393617098,1.1235797340334908,1.826393471857084,0.7694385330914131,0.7823014680514385,0.7389790021849691,0.6778076780502138,0.6817558069842227,0.6352046048929114,0.4797287704948348,0.3556995225035475,0.7404537842709937,0.691259130517413,0.5373325518539491,0.3727057418778871,0.3164436683539584,0.2913853647244122,0.2363489988097038,0.1656215690671675
399,hhs,CONNb,15.0,260.0,8.0,1.3722066486536382,1.3182137048184457,1.3031591760633203,1.3022921933765448,0.7453003212821032,0.84540888248433,1.04683336773659,1.2849421555413212,0.9869689892138918,0.9757321147737874,1.0792067100413851,1.2935949503591289,0.9782254570170158,1.0518900961542457,1.1825874507658325,1.3091007494637463,0.2722851009211385,0.2876010483500193,0.2926690391611705,0.2939483031371969,0.5126230114629293,0.4550086024404684,0.3983215031988362,0.3385272351634654,0.39097927320486,0.366063474534132,0.3321501243806615,0.3000328862915915,0.4371724315585741,0.4199453921632682,0.3706675366434824,0.3067010491427719
400,hhs,CONN,15.0,260.0,8.0,1.307380944561159,1.2908235243010178,1.2818525500169564,1.276108129719558,0.8222631748250449,0.9743884445907894,1.1656243975441918,1.3038991105116726,0.8180814108929931,0.9501337890955024,1.1426791083140455,1.364742534730233,0.933586746269986,1.096344390370667,1.2663662602497543,1.38482686944455,0.2906732167155933,0.2953124758220593,0.2979227383407184,0.2996202407476371,0.4963871993377383,0.4362932296102349,0.3843932932678132,0.339934929397282,0.4123341789526584,0.3526817960619597,0.3050403665317519,0.2723152180460955,0.4458249741418443,0.388875824998569,0.3278262784576138,0.2730445732172604
401,US,CONN,15.0,260.0,12.0,0.5858512043899954,1.2420205582723989,1.299093108247965,1.519114116636407,1.1161545066676128,1.864773823729169,3.3459852881429986,5.084613529344527,0.6855346372112493,0.6927710612989946,1.1292326293618595,2.112101690027117,0.6994568242114234,0.8254014113504595,0.9994842955004806,1.1606371151056232,0.7766753364267102,0.671720577098391,0.6451801487413814,0.6702366297566685,0.4111441560495121,0.3636210092553007,0.2404049672694792,0.2017126602774068,0.4969522216344866,0.4437420859115059,0.3834554350128278,0.3349621773846729,0.3589087675942266,0.365650050203423,0.3077563518991373,0.1896437694484405
402,US,CONNb,15.0,260.0,12.0,0.3436838021402709,-0.0658615213160728,0.2924928024595921,1.1021906377734667,2.0441537486038324,3.3335045033089554,5.131411210600585,6.575253139286582,1.1440664779156973,1.6584856341149803,2.2211637857072057,3.218435339862592,0.1595934429744805,0.1785865097378407,0.4978005996140583,0.9991726707008396,0.7917328715521961,0.7982853285236199,0.7030672897187296,0.5698735737758058,0.3509138922553652,0.2636401812621807,0.1823081630009271,0.1456049020974273,0.6903868148905926,0.6828951565899795,0.5972726457742688,0.4840133092144096,0.2987023539480402,0.2604431367489556,0.2291291977416013,0.16022304862361
403,hhs,UONNb,15.0,260.0,8.0,0.4397137624473163,0.5794832761242106,0.6945609440634345,0.7991139874445953,1.6831673659313529,1.727302612379496,1.7395976111420175,1.7461971158222631,2.729005148433634,2.7676438794177405,2.8452619023289465,2.955709008310304,1.9524018416498747,1.9675751161943456,1.9867392831910304,1.9997210285524103,0.5969108298098258,0.5413698781097466,0.4980442361221678,0.4608066993405429,0.2048463989335331,0.201449481086981,0.2025904249699604,0.2023220365095233,0.1549871928523048,0.1533115924998926,0.1512928673607943,0.1499176581056051,0.0942305963306349,0.0917684773409301,0.0894414305157517,0.0860386809376537
404,hhs,UONN,15.0,260.0,8.0,0.5215348311728101,0.6410829238758976,0.6833659744543986,0.7359633725042424,0.717401440128979,0.8852559359057556,1.1237757082867392,1.3572077616799514,2.905467356025353,2.946201910283697,2.9868535241775,3.040705789284099,0.9167628669327056,1.0338099284288869,1.1800350750604802,1.31366659235563,0.591111092105179,0.5349792397483639,0.50763154577577,0.486360131076395,0.4802438093908348,0.4242142207881018,0.3647943025839603,0.3152116413100955,0.4264128362968403,0.3768564676475119,0.3327115360431941,0.2969822140602,0.0870547956091843,0.0862881035575961,0.0841524641139436,0.0826284746812179
405,US,UONN,15.0,260.0,12.0,1.0458799873215063,0.608666436459287,0.5594114152013882,0.8438351717017606,1.0826203848611509,1.0156271435742714,1.6043740975752476,2.1625204372591336,1.0900832709972388,1.5696128506728575,2.4666388496559666,3.578507022707876,-0.1120689756200396,0.2086972095880591,0.5242552881256437,0.8306014510535733,0.916329389470813,0.7367791984432244,0.6768671596295247,0.6234011178843668,0.5452576583480867,0.4162789048101312,0.2949121700914309,0.2194056501420807,0.8211377036778572,0.7207038262329443,0.6594195579702989,0.6098357582410866,0.2653228705383163,0.2561443539866807,0.2213666469195222,0.1502594833957194
406,US,UONNb,15.0,260.0,12.0,0.2693864258197641,0.1749582862038068,0.3267119767584697,0.6711192051925698,1.7524907505052822,2.345789187439132,3.2054752654945964,3.758506881309268,3.378701366751373,1.4658410336404215,1.572992668723688,2.316219893547657,0.953309260566574,1.0872837285365,1.2639671266154806,1.441715547576664,0.7377503875393059,0.740278976998061,0.7071469273220494,0.6500155574503672,0.3821012576117238,0.2728420172659813,0.2160971562913238,0.2277914703775477,0.3968710588828963,0.356171580401593,0.3100521157705606,0.2694239554095983,0.5405717066338462,0.4162503592430212,0.2802795932620052,0.1943893902772875
407,hhs,CONN,16.0,260.0,8.0,0.3966594233163188,0.5768356228016204,0.7623468644069492,0.9179260713711052,0.7092655368798243,0.829940444648434,0.9876783521681756,1.124523731171342,0.9839133287404452,1.1342118996744197,1.3380196235603414,1.5466375857338772,1.906804942201324,1.919485106435128,1.9457934640705168,1.9808685516111184,0.6336209368111388,0.5542939364188706,0.4813053493957167,0.4234575532216419,0.4993839662839232,0.4420281455214454,0.3867995793954137,0.3456365207102277,0.1619078095822895,0.1606109784377352,0.1576818666403126,0.153335483655859,0.4100108288143818,0.3472726802143059,0.2844105251027526,0.2336391028128475
408,US,CONN,16.0,260.0,12.0,-0.012207575862142,-0.116207037704925,0.0841870761254176,0.4514584323054471,15.192614918921905,14.910653704822415,15.424063786149777,15.047940040687376,3.3747722967992333,4.60168881961912,6.341513723250284,8.058277568402655,-0.3151310560284113,-0.0718182112051547,0.2082093515928149,0.456859493216707,0.8196620216542561,0.8079310863101762,0.7662865665237505,0.7063712196128035,0.1847317120251773,0.1403391742964028,0.1234099319757742,0.0911016803475268,0.7730120078946564,0.7205382400112946,0.6218748328959416,0.5463865422702056,0.2800377211141301,0.2468559590075454,0.1707050456511918,0.1129600330835934
409,hhs,CONNb,16.0,260.0,8.0,0.5047778831771407,0.5929215174512529,0.7092567404445302,0.804160408597393,1.603367619268672,1.6198495739799543,1.6262126492658726,1.6309709077342072,0.8656540423212313,0.9960797312749552,1.2020459145519773,1.3939095940631323,0.8540977065269052,0.9835174573371568,1.1558483116985945,1.303882807291146,0.5740332946989277,0.5300130417742682,0.4843538402761104,0.4502846813114599,0.2244975980026846,0.2205276964133718,0.2173883792140927,0.2159939406370932,0.4383289341881605,0.3894134405859097,0.3391081827911655,0.299615563940613,0.4298118827045208,0.3739025693144963,0.3103921474457829,0.2616662892275964
410,hhs,UONN,16.0,260.0,8.0,1.8646604974405057,1.8800055463296863,1.8836610818187085,1.886796437411976,1.8330585175924832,1.8670314006638573,1.8649056936556567,1.859030707811076,2.825649654464515,2.884314276588397,3.002032146933807,3.138076417567425,1.9226735909942727,1.974461456185481,2.0211913118828977,2.0576312105276395,0.1671080608251151,0.1645921804148325,0.1639960008938131,0.1635027062779953,0.1926018784241044,0.1867332243532705,0.1868959887907084,0.1878014769738465,0.1595386030766596,0.1538698929668106,0.1498323668553561,0.1474925934561983,0.0888209502931581,0.0877593354943226,0.0855156882854082,0.0828107231700853
411,hhs,UONNb,16.0,260.0,8.0,1.1391950162193474,1.138516200186743,1.155826233885337,1.184227273154729,0.5850058426650411,0.7192987016413296,0.9170285008523212,1.1351264116551636,2.747700633547889,2.7975034779604377,2.825877178818948,2.847349350647644,1.9698652337515208,2.023608185037561,2.053758744521608,2.1223775631229485,0.3387811270910277,0.3393194062636267,0.3337258040450982,0.325171491092502,0.5376694464975842,0.488846537271033,0.4258142818874125,0.3698870931893099,0.1523370441094589,0.1464197027309096,0.1432009075953302,0.1363878333142836,0.094169466745551,0.0919129175343523,0.0905665518548241,0.0896648581544132
412,US,CONNb,16.0,260.0,12.0,-0.0412576286949843,-0.094693181236805,0.0552094458408809,0.2690218676398443,3.8204063666402415,6.965757051540612,11.383943961753753,12.818994124977934,3.1757130781488896,3.1699487769710304,3.1953805311069887,3.247647639254981,0.230171724269198,0.6796906200387858,1.242624825704268,2.0653612257777265,0.933666277667478,0.7758221614843674,0.6708797457842732,0.5990277823737038,0.4041450191900176,0.2467638724952531,0.1530325203975625,0.1287679308909511,0.6974546973389929,0.5175304156876553,0.3705690129457653,0.264546305118401,0.0565998125006607,0.0579386668375649,0.0585120072242242,0.0577549598052095
413,US,UONNb,16.0,260.0,12.0,1.6159048850631308,2.8618636460041804,2.3899654387346234,2.6116014883847707,0.9825810795319254,1.9134607689248595,2.992781572221777,3.792652514930375,0.2774977097729868,0.8708702023815321,1.1724483213651278,1.613423730831412,0.0848354432004082,0.5536471908084535,1.0100616741644044,1.499467234393546,0.822001208414118,0.5701856487501302,0.5538061327010133,0.4903992639966539,0.3979241106228372,0.2571553852615055,0.1925024946860625,0.1558581641922685,0.800122099901828,0.6441219588796337,0.5083395214242976,0.3931161468008953,0.7278502904940244,0.4479302057545667,0.3018867034075605,0.2283871396473291
414,US,UONN,16.0,260.0,12.0,-0.1566548976328314,0.8913243428532076,1.9016012401652176,2.766321886720008,0.7305902325539692,1.707346835772149,3.922549211709448,4.908956950653137,1.1383220460722243,1.0756210022906525,1.4011917802508336,2.0184762875178226,-0.0046643102554567,0.1097469792078127,0.6290226271098728,1.4017266942480326,0.9374331218136448,0.7689271089467143,0.6177547605301539,0.459251696833145,0.5504721348941521,0.4812639553549055,0.3426381737167115,0.2402419511649099,0.7209778470396665,0.7101742284208324,0.5997683476419098,0.4702587162582422,0.3002694001891678,0.3087143954887267,0.2625550148941227,0.1815018586792686
415,hhs,CONN,17.0,260.0,8.0,1.3451172282642734,1.359503502992862,1.3671335851148092,1.37035900514692,1.5585392271552152,1.5717995216153875,1.5835460405695614,1.5933678038048922,2.9923073935416777,3.10849438136482,3.194373480240164,3.2485086194809685,1.8561228075563885,1.865167676498056,1.88840201898115,1.9263496940070293,0.2803196734115944,0.2759890121503868,0.2738160589077244,0.2729912224475006,0.2271937909108004,0.2253159911608219,0.2239136250889219,0.2229408494914481,0.1702404956714128,0.1689856810112748,0.1653535410296983,0.1598909953886731,0.0855704649416822,0.0832763476648723,0.0815992879578563,0.0802352665268894
416,hhs,CONNb,17.0,260.0,8.0,0.5198555305780422,0.6212036188070016,0.7306943550924959,0.8299150447140924,1.5967447181110912,1.592336136138362,1.5916955258446075,1.5933896427627272,2.8432611591364183,2.9079292754254404,2.97741819494392,3.035434565412919,1.967183600401902,1.9987679689588225,2.01342230658615,2.0265999375600097,0.5682052867098044,0.5238091909625368,0.481520141039466,0.445639857464183,0.219118116267227,0.2202793615071925,0.2203506968399171,0.2202230565908448,0.1529476356456491,0.1490564198773301,0.1474916743526751,0.146245422625692,0.0899106143955396,0.0882431302458791,0.0872050819251424,0.0857749079151096
417,hhs,UONN,17.0,260.0,8.0,1.2352519771997448,1.1978807598920291,1.205754419432411,1.225774128978706,0.8496786482135918,0.9872359965058,1.1403046222389783,1.2602082373550467,2.444802434125386,2.5165103278294,2.5807841261712845,2.64307762636481,1.942932704399199,1.937340002373104,1.9494537676337391,1.9633274266436536,0.3121139452311439,0.3237015050567878,0.321544559747962,0.3159017116069652,0.4411238523289107,0.3890638916246582,0.3396367955641293,0.3049601667220046,0.1566626664057037,0.1575619311475599,0.1557573103381654,0.1536329687106305,0.1149143777455976,0.1095828990365798,0.1055115784985731,0.1020710696529533
418,US,CONN,17.0,260.0,12.0,0.1330921674761387,0.1316597060882205,0.2904301095034324,0.4871226150103399,1.8421588140807208,1.9964944965909728,3.2914206377444795,3.995481843605514,1.4972636649580888,2.2781886782902925,3.757232096165588,6.230558638047333,0.1937778740750491,0.3786333893209102,0.8932826036259367,1.562362948094686,0.8512212777742035,0.82151547108809,0.7536280673804675,0.6820659780604718,0.4098070192320985,0.3336991075277919,0.2121872743348678,0.1415992326514299,0.6513228540248568,0.6302435852779993,0.5398068033124898,0.4271468106873143,0.2674527492294204,0.252506332999015,0.1862957334889795,0.1101570601246876
419,US,CONNb,17.0,260.0,12.0,0.0104142836539654,-0.0666552357951276,0.0231677306572404,0.428927310413552,42.82173378821329,43.66680087087191,47.58488849400208,54.42379394257797,0.6972385208606269,0.8690645264050311,1.475910125425906,2.613942188672149,,,,,0.8122149530777568,0.8236041225987623,0.8239831756203669,0.7987919066969176,0.0039261738960786,0.0039599292155594,0.0039630074266793,0.0038460361679052,,,,,0.3910697113352088,0.3810879943621852,0.2975201613799352,0.1765449242092524
420,US,UONNb,17.0,260.0,12.0,0.0611850060514267,-0.2159339061996268,-0.0178248709521561,0.3140710147087646,1.4048699152189408,1.2699258594058054,1.2912823178441983,1.1944128496575708,,,,,,,,,0.7902041965157818,0.7943247269969099,0.7351973685475135,0.6566822865008464,0.4450389809817719,0.4468340156229306,0.3840466474423151,0.36592876242239,,,,,,,,
421,US,UONN,17.0,260.0,12.0,-0.0575255348488624,0.581829492126809,2.5581018528014727,4.305933447283205,0.8177199426829941,0.830547473582957,0.8935719406611231,0.9906261329577092,0.802905189764877,1.3170815657588917,2.054340460529702,3.3129988383673106,,,,,0.8346090650109701,0.6634716740227884,0.3726713937660484,0.2387087005594631,0.4496120351853054,0.4482583419804403,0.4288471760988337,0.399991980691839,,,,,0.3353838824304045,0.3045053811059885,0.2659492941993284,0.1769299671170369
422,hhs,UONNb,17.0,260.0,8.0,1.404410803303278,1.3876128215153518,1.3767996803496043,1.37149108194502,0.6703328298664553,0.7788470111686427,0.928367949302746,1.0784456888049354,2.974483169831106,3.056458292941307,3.113746686201869,3.1707547634837887,4.851404917665755,4.99712786444402,5.125813008241365,5.163066078445735,0.2649844359529016,0.2693023955242573,0.2721044468978841,0.2735571359605195,0.4932749387227771,0.4444344959497989,0.3962605211685222,0.3541505718978773,0.0090809467072067,0.0080093554404097,0.0073000956742442,0.0072611985150997,0.086036036853521,0.0840115870575671,0.0825440152900261,0.0815915374325747
